AR	ind	sample_id	region	sex	median_cov	normalized_cov
11_0	ERR1019051	S_Brahui-2	SouthAsia	XY	33	2.0625
12_0	ERR1019051	S_Brahui-2	SouthAsia	XY	36	2.25
13_0	ERR1019051	S_Brahui-2	SouthAsia	XY	35	2.1875
14_0	ERR1019051	S_Brahui-2	SouthAsia	XY	33	2.0625
14_1	ERR1019051	S_Brahui-2	SouthAsia	XY	27	1.6875
16_0	ERR1019051	S_Brahui-2	SouthAsia	XY	29	1.8125
17_0	ERR1019051	S_Brahui-2	SouthAsia	XY	11	0.6875
17_1	ERR1019051	S_Brahui-2	SouthAsia	XY	33	2.0625
18_0	ERR1019051	S_Brahui-2	SouthAsia	XY	32	2
18_1	ERR1019051	S_Brahui-2	SouthAsia	XY	15	0.9375
21_0	ERR1019051	S_Brahui-2	SouthAsia	XY	593	37.0625
23_0	ERR1019051	S_Brahui-2	SouthAsia	XY	36	2.25
24_0	ERR1019051	S_Brahui-2	SouthAsia	XY	90	5.625
25_0	ERR1019051	S_Brahui-2	SouthAsia	XY	19	1.1875
26_0	ERR1019051	S_Brahui-2	SouthAsia	XY	164	10.25
27_0	ERR1019051	S_Brahui-2	SouthAsia	XY	52	3.25
29_0	ERR1019051	S_Brahui-2	SouthAsia	XY	25	1.5625
29_1	ERR1019051	S_Brahui-2	SouthAsia	XY	29	1.8125
29_2	ERR1019051	S_Brahui-2	SouthAsia	XY	29	1.8125
30_0	ERR1019051	S_Brahui-2	SouthAsia	XY	26	1.625
30_1	ERR1019051	S_Brahui-2	SouthAsia	XY	35	2.1875
31_0	ERR1019051	S_Brahui-2	SouthAsia	XY	26	1.625
31_1	ERR1019051	S_Brahui-2	SouthAsia	XY	31	1.9375
32_0	ERR1019051	S_Brahui-2	SouthAsia	XY	45	2.8125
32_1	ERR1019051	S_Brahui-2	SouthAsia	XY	29	1.8125
33_0	ERR1019051	S_Brahui-2	SouthAsia	XY	38	2.375
34_0	ERR1019051	S_Brahui-2	SouthAsia	XY	35	2.1875
DMD	ERR1019051	S_Brahui-2	SouthAsia	XY	17	1.0625
4_0	ERR1019053	S_French-1	WestEurasia	XY	19	0.95
5_0	ERR1019053	S_French-1	WestEurasia	XY	15	0.75
6_0	ERR1019053	S_French-1	WestEurasia	XY	363	18.15
8_0	ERR1019053	S_French-1	WestEurasia	XY	40	2
9_0	ERR1019053	S_French-1	WestEurasia	XY	32	1.6
10_0	ERR1019053	S_French-1	WestEurasia	XY	37	1.85
10_1	ERR1019053	S_French-1	WestEurasia	XY	39	1.95
11_0	ERR1019053	S_French-1	WestEurasia	XY	42	2.1
12_0	ERR1019053	S_French-1	WestEurasia	XY	46	2.3
13_0	ERR1019053	S_French-1	WestEurasia	XY	42	2.1
14_0	ERR1019053	S_French-1	WestEurasia	XY	42	2.1
14_1	ERR1019053	S_French-1	WestEurasia	XY	34	1.7
16_0	ERR1019053	S_French-1	WestEurasia	XY	38	1.9
17_0	ERR1019053	S_French-1	WestEurasia	XY	18	0.9
17_1	ERR1019053	S_French-1	WestEurasia	XY	43	2.15
18_0	ERR1019053	S_French-1	WestEurasia	XY	39	1.95
18_1	ERR1019053	S_French-1	WestEurasia	XY	22	1.1
21_0	ERR1019053	S_French-1	WestEurasia	XY	1307.5	65.375
23_0	ERR1019053	S_French-1	WestEurasia	XY	44	2.2
24_0	ERR1019053	S_French-1	WestEurasia	XY	253	12.65
25_0	ERR1019053	S_French-1	WestEurasia	XY	22	1.1
26_0	ERR1019053	S_French-1	WestEurasia	XY	187	9.35
27_0	ERR1019053	S_French-1	WestEurasia	XY	112	5.6
29_0	ERR1019053	S_French-1	WestEurasia	XY	29	1.45
29_1	ERR1019053	S_French-1	WestEurasia	XY	35	1.75
29_2	ERR1019053	S_French-1	WestEurasia	XY	36	1.8
30_0	ERR1019053	S_French-1	WestEurasia	XY	31	1.55
30_1	ERR1019053	S_French-1	WestEurasia	XY	41	2.05
31_0	ERR1019053	S_French-1	WestEurasia	XY	31	1.55
31_1	ERR1019053	S_French-1	WestEurasia	XY	38	1.9
32_0	ERR1019053	S_French-1	WestEurasia	XY	38	1.9
32_1	ERR1019053	S_French-1	WestEurasia	XY	36	1.8
33_0	ERR1019053	S_French-1	WestEurasia	XY	46	2.3
34_0	ERR1019053	S_French-1	WestEurasia	XY	44	2.2
DMD	ERR1019053	S_French-1	WestEurasia	XY	21	1.05
4_0	ERR1019056	S_Han-2	EastAsia	XY	17	0.894736842105263
5_0	ERR1019056	S_Han-2	EastAsia	XY	14	0.736842105263158
6_0	ERR1019056	S_Han-2	EastAsia	XY	425	22.3684210526316
8_0	ERR1019056	S_Han-2	EastAsia	XY	36	1.89473684210526
9_0	ERR1019056	S_Han-2	EastAsia	XY	26	1.36842105263158
10_0	ERR1019056	S_Han-2	EastAsia	XY	33	1.73684210526316
10_1	ERR1019056	S_Han-2	EastAsia	XY	36	1.89473684210526
11_0	ERR1019056	S_Han-2	EastAsia	XY	38	2
12_0	ERR1019056	S_Han-2	EastAsia	XY	42	2.21052631578947
13_0	ERR1019056	S_Han-2	EastAsia	XY	39	2.05263157894737
14_0	ERR1019056	S_Han-2	EastAsia	XY	39	2.05263157894737
14_1	ERR1019056	S_Han-2	EastAsia	XY	32	1.68421052631579
16_0	ERR1019056	S_Han-2	EastAsia	XY	32	1.68421052631579
17_0	ERR1019056	S_Han-2	EastAsia	XY	13	0.684210526315789
17_1	ERR1019056	S_Han-2	EastAsia	XY	39	2.05263157894737
18_0	ERR1019056	S_Han-2	EastAsia	XY	34	1.78947368421053
18_1	ERR1019056	S_Han-2	EastAsia	XY	17	0.894736842105263
21_0	ERR1019056	S_Han-2	EastAsia	XY	541	28.4736842105263
23_0	ERR1019056	S_Han-2	EastAsia	XY	42	2.21052631578947
24_0	ERR1019056	S_Han-2	EastAsia	XY	105	5.52631578947368
25_0	ERR1019056	S_Han-2	EastAsia	XY	21	1.10526315789474
26_0	ERR1019056	S_Han-2	EastAsia	XY	164	8.63157894736842
27_0	ERR1019056	S_Han-2	EastAsia	XY	60	3.15789473684211
29_0	ERR1019056	S_Han-2	EastAsia	XY	28	1.47368421052632
29_1	ERR1019056	S_Han-2	EastAsia	XY	32	1.68421052631579
29_2	ERR1019056	S_Han-2	EastAsia	XY	31	1.63157894736842
30_0	ERR1019056	S_Han-2	EastAsia	XY	30	1.57894736842105
30_1	ERR1019056	S_Han-2	EastAsia	XY	41	2.15789473684211
31_0	ERR1019056	S_Han-2	EastAsia	XY	27	1.42105263157895
31_1	ERR1019056	S_Han-2	EastAsia	XY	36	1.89473684210526
32_0	ERR1019056	S_Han-2	EastAsia	XY	35	1.84210526315789
32_1	ERR1019056	S_Han-2	EastAsia	XY	30	1.57894736842105
33_0	ERR1019056	S_Han-2	EastAsia	XY	43	2.26315789473684
34_0	ERR1019056	S_Han-2	EastAsia	XY	38	2
DMD	ERR1019056	S_Han-2	EastAsia	XY	20	1.05263157894737
4_0	ERR1019058	S_Makrani-1	SouthAsia	XY	20	1
5_0	ERR1019058	S_Makrani-1	SouthAsia	XY	18	0.9
6_0	ERR1019058	S_Makrani-1	SouthAsia	XY	406	20.3
8_0	ERR1019058	S_Makrani-1	SouthAsia	XY	40	2
9_0	ERR1019058	S_Makrani-1	SouthAsia	XY	33	1.65
10_0	ERR1019058	S_Makrani-1	SouthAsia	XY	36	1.8
10_1	ERR1019058	S_Makrani-1	SouthAsia	XY	39	1.95
11_0	ERR1019058	S_Makrani-1	SouthAsia	XY	39	1.95
12_0	ERR1019058	S_Makrani-1	SouthAsia	XY	44	2.2
13_0	ERR1019058	S_Makrani-1	SouthAsia	XY	42	2.1
14_0	ERR1019058	S_Makrani-1	SouthAsia	XY	41	2.05
14_1	ERR1019058	S_Makrani-1	SouthAsia	XY	37	1.85
16_0	ERR1019058	S_Makrani-1	SouthAsia	XY	36	1.8
17_0	ERR1019058	S_Makrani-1	SouthAsia	XY	16	0.8
17_1	ERR1019058	S_Makrani-1	SouthAsia	XY	41	2.05
18_0	ERR1019058	S_Makrani-1	SouthAsia	XY	41	2.05
18_1	ERR1019058	S_Makrani-1	SouthAsia	XY	19	0.95
21_0	ERR1019058	S_Makrani-1	SouthAsia	XY	1442.5	72.125
23_0	ERR1019058	S_Makrani-1	SouthAsia	XY	43	2.15
24_0	ERR1019058	S_Makrani-1	SouthAsia	XY	193	9.65
25_0	ERR1019058	S_Makrani-1	SouthAsia	XY	24	1.2
26_0	ERR1019058	S_Makrani-1	SouthAsia	XY	160	8
27_0	ERR1019058	S_Makrani-1	SouthAsia	XY	65	3.25
29_0	ERR1019058	S_Makrani-1	SouthAsia	XY	29	1.45
29_1	ERR1019058	S_Makrani-1	SouthAsia	XY	33	1.65
29_2	ERR1019058	S_Makrani-1	SouthAsia	XY	33	1.65
30_0	ERR1019058	S_Makrani-1	SouthAsia	XY	30	1.5
30_1	ERR1019058	S_Makrani-1	SouthAsia	XY	41	2.05
31_0	ERR1019058	S_Makrani-1	SouthAsia	XY	31	1.55
31_1	ERR1019058	S_Makrani-1	SouthAsia	XY	38	1.9
32_0	ERR1019058	S_Makrani-1	SouthAsia	XY	56	2.8
32_1	ERR1019058	S_Makrani-1	SouthAsia	XY	37	1.85
33_0	ERR1019058	S_Makrani-1	SouthAsia	XY	45	2.25
34_0	ERR1019058	S_Makrani-1	SouthAsia	XY	41	2.05
DMD	ERR1019058	S_Makrani-1	SouthAsia	XY	20	1
4_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	16	0.842105263157895
5_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	10	0.526315789473684
6_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	305	16.0526315789474
8_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	34	1.78947368421053
9_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	26	1.36842105263158
10_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	31	1.63157894736842
10_1	ERR1019062	S_Orcadian-1	WestEurasia	XY	34	1.78947368421053
11_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	38	2
12_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	42	2.21052631578947
13_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	38	2
14_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	37	1.94736842105263
14_1	ERR1019062	S_Orcadian-1	WestEurasia	XY	32	1.68421052631579
16_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	31	1.63157894736842
17_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	15	0.789473684210526
17_1	ERR1019062	S_Orcadian-1	WestEurasia	XY	38	2
18_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	35	1.84210526315789
18_1	ERR1019062	S_Orcadian-1	WestEurasia	XY	19	1
21_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	357	18.7894736842105
23_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	41	2.15789473684211
24_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	104	5.47368421052632
25_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	22	1.15789473684211
26_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	175	9.21052631578947
27_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	72	3.78947368421053
29_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	25	1.31578947368421
29_1	ERR1019062	S_Orcadian-1	WestEurasia	XY	29	1.52631578947368
29_2	ERR1019062	S_Orcadian-1	WestEurasia	XY	29	1.52631578947368
30_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	28	1.47368421052632
30_1	ERR1019062	S_Orcadian-1	WestEurasia	XY	39	2.05263157894737
31_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	27	1.42105263157895
31_1	ERR1019062	S_Orcadian-1	WestEurasia	XY	34	1.78947368421053
32_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	47	2.47368421052632
32_1	ERR1019062	S_Orcadian-1	WestEurasia	XY	29	1.52631578947368
33_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	44	2.31578947368421
34_0	ERR1019062	S_Orcadian-1	WestEurasia	XY	38	2
DMD	ERR1019062	S_Orcadian-1	WestEurasia	XY	20	1.05263157894737
4_0	ERR1019064	S_Pathan-1	SouthAsia	XY	16	0.888888888888889
5_0	ERR1019064	S_Pathan-1	SouthAsia	XY	8	0.444444444444444
6_0	ERR1019064	S_Pathan-1	SouthAsia	XY	295	16.3888888888889
8_0	ERR1019064	S_Pathan-1	SouthAsia	XY	34	1.88888888888889
9_0	ERR1019064	S_Pathan-1	SouthAsia	XY	26	1.44444444444444
10_0	ERR1019064	S_Pathan-1	SouthAsia	XY	30	1.66666666666667
10_1	ERR1019064	S_Pathan-1	SouthAsia	XY	33	1.83333333333333
11_0	ERR1019064	S_Pathan-1	SouthAsia	XY	36	2
12_0	ERR1019064	S_Pathan-1	SouthAsia	XY	39	2.16666666666667
13_0	ERR1019064	S_Pathan-1	SouthAsia	XY	35	1.94444444444444
14_0	ERR1019064	S_Pathan-1	SouthAsia	XY	37	2.05555555555556
14_1	ERR1019064	S_Pathan-1	SouthAsia	XY	29	1.61111111111111
16_0	ERR1019064	S_Pathan-1	SouthAsia	XY	30	1.66666666666667
17_0	ERR1019064	S_Pathan-1	SouthAsia	XY	13	0.722222222222222
17_1	ERR1019064	S_Pathan-1	SouthAsia	XY	38	2.11111111111111
18_0	ERR1019064	S_Pathan-1	SouthAsia	XY	35	1.94444444444444
18_1	ERR1019064	S_Pathan-1	SouthAsia	XY	18	1
21_0	ERR1019064	S_Pathan-1	SouthAsia	XY	642	35.6666666666667
23_0	ERR1019064	S_Pathan-1	SouthAsia	XY	38	2.11111111111111
24_0	ERR1019064	S_Pathan-1	SouthAsia	XY	92	5.11111111111111
25_0	ERR1019064	S_Pathan-1	SouthAsia	XY	22	1.22222222222222
26_0	ERR1019064	S_Pathan-1	SouthAsia	XY	111	6.16666666666667
27_0	ERR1019064	S_Pathan-1	SouthAsia	XY	97	5.38888888888889
29_0	ERR1019064	S_Pathan-1	SouthAsia	XY	25	1.38888888888889
29_1	ERR1019064	S_Pathan-1	SouthAsia	XY	29	1.61111111111111
29_2	ERR1019064	S_Pathan-1	SouthAsia	XY	28	1.55555555555556
30_0	ERR1019064	S_Pathan-1	SouthAsia	XY	29	1.61111111111111
30_1	ERR1019064	S_Pathan-1	SouthAsia	XY	37	2.05555555555556
31_0	ERR1019064	S_Pathan-1	SouthAsia	XY	27	1.5
31_1	ERR1019064	S_Pathan-1	SouthAsia	XY	34	1.88888888888889
32_0	ERR1019064	S_Pathan-1	SouthAsia	XY	49	2.72222222222222
32_1	ERR1019064	S_Pathan-1	SouthAsia	XY	31	1.72222222222222
33_0	ERR1019064	S_Pathan-1	SouthAsia	XY	41	2.27777777777778
34_0	ERR1019064	S_Pathan-1	SouthAsia	XY	37	2.05555555555556
DMD	ERR1019064	S_Pathan-1	SouthAsia	XY	19	1.05555555555556
4_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	15	0.9375
5_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	10	0.625
6_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	232	14.5
8_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	30	1.875
9_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	24	1.5
10_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	28	1.75
10_1	ERR1019068	S_Sardinian-1	WestEurasia	XY	30	1.875
11_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	33	2.0625
12_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	36	2.25
13_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	33	2.0625
14_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	33	2.0625
14_1	ERR1019068	S_Sardinian-1	WestEurasia	XY	28	1.75
16_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	26	1.625
17_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	14	0.875
17_1	ERR1019068	S_Sardinian-1	WestEurasia	XY	34	2.125
18_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	29	1.8125
18_1	ERR1019068	S_Sardinian-1	WestEurasia	XY	15	0.9375
21_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	686.5	42.90625
23_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	35	2.1875
24_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	109	6.8125
25_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	19	1.1875
26_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	116	7.25
27_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	63	3.9375
29_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	23	1.4375
29_1	ERR1019068	S_Sardinian-1	WestEurasia	XY	27	1.6875
29_2	ERR1019068	S_Sardinian-1	WestEurasia	XY	27	1.6875
30_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	25	1.5625
30_1	ERR1019068	S_Sardinian-1	WestEurasia	XY	34	2.125
31_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	23	1.4375
31_1	ERR1019068	S_Sardinian-1	WestEurasia	XY	31	1.9375
32_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	43	2.6875
32_1	ERR1019068	S_Sardinian-1	WestEurasia	XY	27	1.6875
33_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	37	2.3125
34_0	ERR1019068	S_Sardinian-1	WestEurasia	XY	34	2.125
DMD	ERR1019068	S_Sardinian-1	WestEurasia	XY	17	1.0625
4_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	13	0.928571428571429
5_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	7	0.5
6_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	246	17.5714285714286
8_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	26	1.85714285714286
9_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	18	1.28571428571429
10_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	24	1.71428571428571
10_1	ERR1019075	S_Ju_hoan_North-2	Africa	XY	26	1.85714285714286
11_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	27	1.92857142857143
12_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	32	2.28571428571429
13_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	28	2
14_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	28	2
14_1	ERR1019075	S_Ju_hoan_North-2	Africa	XY	23	1.64285714285714
16_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	24	1.71428571428571
17_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	10	0.714285714285714
17_1	ERR1019075	S_Ju_hoan_North-2	Africa	XY	30	2.14285714285714
18_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	27	1.92857142857143
18_1	ERR1019075	S_Ju_hoan_North-2	Africa	XY	13	0.928571428571429
21_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	502.5	35.8928571428571
23_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	31	2.21428571428571
24_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	53	3.78571428571429
25_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	17	1.21428571428571
26_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	113	8.07142857142857
27_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	83	5.92857142857143
29_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	18	1.28571428571429
29_1	ERR1019075	S_Ju_hoan_North-2	Africa	XY	24	1.71428571428571
29_2	ERR1019075	S_Ju_hoan_North-2	Africa	XY	22	1.57142857142857
30_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	20	1.42857142857143
30_1	ERR1019075	S_Ju_hoan_North-2	Africa	XY	28	2
31_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	21	1.5
31_1	ERR1019075	S_Ju_hoan_North-2	Africa	XY	26	1.85714285714286
32_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	36	2.57142857142857
32_1	ERR1019075	S_Ju_hoan_North-2	Africa	XY	22	1.57142857142857
33_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	33	2.35714285714286
34_0	ERR1019075	S_Ju_hoan_North-2	Africa	XY	30	2.14285714285714
DMD	ERR1019075	S_Ju_hoan_North-2	Africa	XY	15	1.07142857142857
4_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	14	0.933333333333333
5_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	10	0.666666666666667
6_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	292	19.4666666666667
8_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	30	2
9_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	22	1.46666666666667
10_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	26	1.73333333333333
10_1	ERR1019076	S_Ju_hoan_North-3	Africa	XY	27	1.8
11_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	31	2.06666666666667
12_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	34	2.26666666666667
13_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	29	1.93333333333333
14_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	31	2.06666666666667
14_1	ERR1019076	S_Ju_hoan_North-3	Africa	XY	26	1.73333333333333
16_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	23	1.53333333333333
17_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	12	0.8
17_1	ERR1019076	S_Ju_hoan_North-3	Africa	XY	32	2.13333333333333
18_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	29	1.93333333333333
18_1	ERR1019076	S_Ju_hoan_North-3	Africa	XY	14	0.933333333333333
21_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	539	35.9333333333333
23_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	31	2.06666666666667
24_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	125	8.33333333333333
25_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	17	1.13333333333333
26_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	107	7.13333333333333
27_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	90	6
29_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	19	1.26666666666667
29_1	ERR1019076	S_Ju_hoan_North-3	Africa	XY	22	1.46666666666667
29_2	ERR1019076	S_Ju_hoan_North-3	Africa	XY	22	1.46666666666667
30_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	20	1.33333333333333
30_1	ERR1019076	S_Ju_hoan_North-3	Africa	XY	30	2
31_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	20	1.33333333333333
31_1	ERR1019076	S_Ju_hoan_North-3	Africa	XY	27	1.8
32_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	37	2.46666666666667
32_1	ERR1019076	S_Ju_hoan_North-3	Africa	XY	23	1.53333333333333
33_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	34	2.26666666666667
34_0	ERR1019076	S_Ju_hoan_North-3	Africa	XY	30	2
DMD	ERR1019076	S_Ju_hoan_North-3	Africa	XY	16	1.06666666666667
4_0	ERR1019078	S_Mbuti-3	Africa	XY	16	0.941176470588235
5_0	ERR1019078	S_Mbuti-3	Africa	XY	11	0.647058823529412
6_0	ERR1019078	S_Mbuti-3	Africa	XY	291	17.1176470588235
8_0	ERR1019078	S_Mbuti-3	Africa	XY	32	1.88235294117647
9_0	ERR1019078	S_Mbuti-3	Africa	XY	26	1.52941176470588
10_0	ERR1019078	S_Mbuti-3	Africa	XY	28	1.64705882352941
10_1	ERR1019078	S_Mbuti-3	Africa	XY	31	1.82352941176471
11_0	ERR1019078	S_Mbuti-3	Africa	XY	32	1.88235294117647
12_0	ERR1019078	S_Mbuti-3	Africa	XY	39	2.29411764705882
13_0	ERR1019078	S_Mbuti-3	Africa	XY	33	1.94117647058824
14_0	ERR1019078	S_Mbuti-3	Africa	XY	35	2.05882352941176
14_1	ERR1019078	S_Mbuti-3	Africa	XY	28	1.64705882352941
16_0	ERR1019078	S_Mbuti-3	Africa	XY	29	1.70588235294118
17_0	ERR1019078	S_Mbuti-3	Africa	XY	13	0.764705882352941
17_1	ERR1019078	S_Mbuti-3	Africa	XY	36	2.11764705882353
18_0	ERR1019078	S_Mbuti-3	Africa	XY	31	1.82352941176471
18_1	ERR1019078	S_Mbuti-3	Africa	XY	18	1.05882352941176
21_0	ERR1019078	S_Mbuti-3	Africa	XY	601	35.3529411764706
23_0	ERR1019078	S_Mbuti-3	Africa	XY	35	2.05882352941176
24_0	ERR1019078	S_Mbuti-3	Africa	XY	113	6.64705882352941
25_0	ERR1019078	S_Mbuti-3	Africa	XY	20	1.17647058823529
26_0	ERR1019078	S_Mbuti-3	Africa	XY	84	4.94117647058824
27_0	ERR1019078	S_Mbuti-3	Africa	XY	75	4.41176470588235
29_0	ERR1019078	S_Mbuti-3	Africa	XY	24	1.41176470588235
29_1	ERR1019078	S_Mbuti-3	Africa	XY	28	1.64705882352941
29_2	ERR1019078	S_Mbuti-3	Africa	XY	24	1.41176470588235
30_0	ERR1019078	S_Mbuti-3	Africa	XY	25	1.47058823529412
30_1	ERR1019078	S_Mbuti-3	Africa	XY	35	2.05882352941176
31_0	ERR1019078	S_Mbuti-3	Africa	XY	24	1.41176470588235
31_1	ERR1019078	S_Mbuti-3	Africa	XY	31	1.82352941176471
32_0	ERR1019078	S_Mbuti-3	Africa	XY	41	2.41176470588235
32_1	ERR1019078	S_Mbuti-3	Africa	XY	26	1.52941176470588
33_0	ERR1019078	S_Mbuti-3	Africa	XY	39	2.29411764705882
34_0	ERR1019078	S_Mbuti-3	Africa	XY	34	2
DMD	ERR1019078	S_Mbuti-3	Africa	XY	18	1.05882352941176
4_0	ERR1025598	S_Atayal-1	EastAsia	XY	15	0.882352941176471
5_0	ERR1025598	S_Atayal-1	EastAsia	XY	9	0.529411764705882
6_0	ERR1025598	S_Atayal-1	EastAsia	XY	194	11.4117647058824
8_0	ERR1025598	S_Atayal-1	EastAsia	XY	31	1.82352941176471
9_0	ERR1025598	S_Atayal-1	EastAsia	XY	24	1.41176470588235
10_0	ERR1025598	S_Atayal-1	EastAsia	XY	31	1.82352941176471
10_1	ERR1025598	S_Atayal-1	EastAsia	XY	32	1.88235294117647
11_0	ERR1025598	S_Atayal-1	EastAsia	XY	32	1.88235294117647
12_0	ERR1025598	S_Atayal-1	EastAsia	XY	36	2.11764705882353
13_0	ERR1025598	S_Atayal-1	EastAsia	XY	30	1.76470588235294
14_0	ERR1025598	S_Atayal-1	EastAsia	XY	34	2
14_1	ERR1025598	S_Atayal-1	EastAsia	XY	28	1.64705882352941
16_0	ERR1025598	S_Atayal-1	EastAsia	XY	28	1.64705882352941
17_0	ERR1025598	S_Atayal-1	EastAsia	XY	10	0.588235294117647
17_1	ERR1025598	S_Atayal-1	EastAsia	XY	34	2
18_0	ERR1025598	S_Atayal-1	EastAsia	XY	35	2.05882352941176
18_1	ERR1025598	S_Atayal-1	EastAsia	XY	18	1.05882352941176
21_0	ERR1025598	S_Atayal-1	EastAsia	XY	657	38.6470588235294
23_0	ERR1025598	S_Atayal-1	EastAsia	XY	34	2
24_0	ERR1025598	S_Atayal-1	EastAsia	XY	109	6.41176470588235
25_0	ERR1025598	S_Atayal-1	EastAsia	XY	19	1.11764705882353
26_0	ERR1025598	S_Atayal-1	EastAsia	XY	145	8.52941176470588
27_0	ERR1025598	S_Atayal-1	EastAsia	XY	79	4.64705882352941
29_0	ERR1025598	S_Atayal-1	EastAsia	XY	22	1.29411764705882
